station_a,station_b,distance_km,n_both_active_hours,n_offline_a,n_offline_b,n_both_offline,p_offline_a,p_offline_b,expected_both_offline_if_independent,cooccurrence_ratio
I90583612,ITAHLI1,78.40578975527269,3674,3070,458,378,0.8356015242242787,0.1246597713663582,382.70549809471964,0.9877046498726939
I90583612,ITRIPO32,131.65415023516158,3582,2980,1856,1638,0.8319374651032942,0.5181462869905081,1544.075935231714,1.0608286565609812
I90583612,ITRIPO33,119.00093717049711,3553,2983,557,498,0.839572192513369,0.15676892766676048,467.64171122994657,1.0649178378254753
I90583612,IZAWIY5,86.74993627308899,3687,3082,474,411,0.8359099538920531,0.12855980471928397,396.2213181448332,1.037299057820419
I90583612,IZAWIY7,91.66800741962604,3687,3082,469,407,0.8359099538920531,0.12720368863574721,392.0417683753729,1.0381546886869077
IALWAH18,IBARAS3,858.9195973430495,4228,404,562,217,0.09555345316934721,0.13292336802270577,53.70104068117313,4.040890032063705
IALWAH18,IBIRAL3,904.9031759757489,4250,404,583,246,0.09505882352941177,0.1371764705882353,55.41929411764706,4.438887284954911
IALWAH18,IDERNA7,425.09213981708933,4998,447,2296,324,0.0894357743097239,0.45938375350140054,205.34453781512605,1.577835979702079
IALWAH18,IJABAL13,898.6519694517569,4239,401,431,237,0.09459778249587167,0.10167492333097429,40.771644255720695,5.81286343306467
IALWAH18,IJABAL14,918.0248557673087,4256,404,426,216,0.09492481203007519,0.10009398496240601,40.43796992481203,5.3415144331334545
IALWAH18,IJABAL15,838.0688514573457,4256,404,431,267,0.09492481203007519,0.1012687969924812,40.912593984962406,6.526107831200753
IALWAH18,IJABAL16,867.951915929484,4227,404,725,217,0.09557605867045185,0.17151644192098414,69.2926425360776,3.1316456128371457
IALWAH18,IJANZO2,890.7086415653675,4164,404,408,180,0.09702209414024976,0.09798270893371758,39.585014409221905,4.547175305765871
IALWAH18,IJANZO3,900.4352776529939,4181,404,463,190,0.09662760105237982,0.1107390576417125,44.73857928725186,4.2468939118533875
IALWAH18,IJANZO4,866.8306274613647,3538,343,2863,323,0.09694742792538157,0.8092142453363482,277.5604861503674,1.1637103122272812
IALWAH18,IMISRA12,672.1934249749501,3992,331,494,209,0.08291583166332665,0.12374749498997996,40.960420841683366,5.102486637229839
IALWAH18,IMISRA13,734.5404696482832,4283,404,584,265,0.0943264067242587,0.13635302358160167,55.08662152696707,4.810605418418555
IALWAH18,IMURQU5,812.595571461042,3965,373,1001,194,0.09407313997477931,0.25245901639344265,94.16721311475409,2.06016503603635
IALWAH18,IMURQU6,778.1614126474533,3602,351,1464,208,0.0974458634092171,0.40644086618545255,142.66074403109383,1.4580044525399718
